Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval,year,month,dayofweek,sales_lag_1
522,4,2015-07-30,10430,741,1,1,0,0,d,c,7160.0,11.0,2012.0,1,9.0,2011.0,"Jan,Apr,Jul,Oct",2015,7,3,11473.0
534,4,2015-07-30,9246,653,1,1,0,0,d,a,1200.0,9.0,2009.0,1,45.0,2009.0,"Jan,Apr,Jul,Oct",2015,7,3,10914.0
536,4,2015-07-30,10052,882,1,1,0,1,a,c,4700.0,9.0,2002.0,1,31.0,2013.0,"Feb,May,Aug,Nov",2015,7,3,13528.0
537,4,2015-07-30,8144,764,1,1,0,1,a,a,600.0,5.0,2002.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct",2015,7,3,8220.0
539,4,2015-07-30,13424,1205,1,1,0,0,a,a,770.0,5.0,2013.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,7,3,14009.0
542,4,2015-07-30,7236,601,1,1,0,0,a,a,7280.0,9.0,2012.0,1,1.0,2013.0,"Jan,Apr,Jul,Oct",2015,7,3,6598.0
544,4,2015-07-30,14988,1814,1,1,0,1,a,a,250.0,12.0,2001.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",2015,7,3,17626.0
545,4,2015-07-30,12624,1024,1,1,0,1,a,c,5020.0,5.0,2006.0,1,18.0,2014.0,"Feb,May,Aug,Nov",2015,7,3,15112.0
547,4,2015-07-30,8165,535,1,1,0,0,d,c,8990.0,11.0,2009.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec",2015,7,3,6818.0
552,4,2015-07-30,9055,740,1,1,0,1,a,a,4260.0,7.0,2008.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2015,7,3,8985.0
553,4,2015-07-30,8898,734,1,1,0,1,c,a,3040.0,9.0,2002.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",2015,7,3,9736.0
555,4,2015-07-30,5990,499,1,1,0,0,d,a,1560.0,1.0,2014.0,1,10.0,2013.0,"Mar,Jun,Sept,Dec",2015,7,3,5886.0
559,4,2015-07-30,7387,880,1,1,0,1,d,a,3910.0,11.0,2006.0,1,5.0,2013.0,"Feb,May,Aug,Nov",2015,7,3,9950.0
563,4,2015-07-30,4898,591,1,1,0,1,a,a,700.0,3.0,2015.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",2015,7,3,5754.0
567,4,2015-07-30,5983,670,1,1,0,1,c,a,1010.0,9.0,2012.0,1,18.0,2011.0,"Feb,May,Aug,Nov",2015,7,3,8601.0
571,4,2015-07-30,8559,600,1,1,0,0,d,a,2110.0,11.0,1995.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,7,3,10677.0
572,4,2015-07-30,7766,570,1,1,0,1,d,c,9230.0,4.0,2004.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2015,7,3,8531.0
573,4,2015-07-30,4298,359,1,1,0,0,a,a,1190.0,11.0,2012.0,1,36.0,2013.0,"Jan,Apr,Jul,Oct",2015,7,3,4806.0
575,4,2015-07-30,7689,630,1,1,0,0,a,a,960.0,5.0,2008.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",2015,7,3,7826.0
587,4,2015-07-30,11542,759,1,1,0,0,d,c,330.0,9.0,2006.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,7,3,12025.0
590,4,2015-07-30,5654,390,1,1,0,1,d,c,4520.0,9.0,2010.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",2015,7,3,7250.0
597,4,2015-07-30,6221,828,1,1,0,1,a,a,150.0,9.0,2008.0,1,1.0,2012.0,"Mar,Jun,Sept,Dec",2015,7,3,6990.0
598,4,2015-07-30,7030,754,1,1,0,0,c,a,550.0,12.0,2013.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,7,3,6675.0
600,4,2015-07-30,9309,658,1,1,0,1,d,c,17340.0,6.0,2010.0,1,9.0,2011.0,"Feb,May,Aug,Nov",2015,7,3,12377.0
601,4,2015-07-30,5249,394,1,1,0,1,d,a,8220.0,4.0,2014.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,7,3,6153.0
602,4,2015-07-30,7007,627,1,1,0,1,a,a,2710.0,7.0,2001.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec",2015,7,3,7701.0
603,4,2015-07-30,8713,1113,1,1,0,1,a,a,340.0,4.0,2007.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",2015,7,3,9432.0
605,4,2015-07-30,9623,581,1,1,0,1,d,a,10310.0,4.0,2003.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2015,7,3,9969.0
607,4,2015-07-30,4331,460,1,1,0,1,a,a,350.0,8.0,1999.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,7,3,5555.0
608,4,2015-07-30,13085,1129,1,1,0,1,a,c,18370.0,2.0,2013.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,7,3,12554.0
611,4,2015-07-30,6291,498,1,1,0,0,a,a,8080.0,12.0,2002.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,7,3,6686.0
612,4,2015-07-30,7850,442,1,1,0,0,d,c,2490.0,11.0,2012.0,1,31.0,2009.0,"Jan,Apr,Jul,Oct",2015,7,3,8161.0
613,4,2015-07-30,6872,903,1,1,0,1,c,a,250.0,6.0,2007.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,7,3,6778.0
616,4,2015-07-30,8137,733,1,1,0,1,a,c,3040.0,8.0,2011.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec",2015,7,3,11786.0
619,4,2015-07-30,7351,529,1,1,0,0,a,a,1600.0,6.0,2006.0,1,45.0,2009.0,"Feb,May,Aug,Nov",2015,7,3,7384.0
623,4,2015-07-30,7454,807,1,1,0,1,a,a,4080.0,3.0,2011.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",2015,7,3,9636.0
625,4,2015-07-30,6807,652,1,1,0,1,a,a,1170.0,4.0,2011.0,1,22.0,2012.0,"Feb,May,Aug,Nov",2015,7,3,6887.0
629,4,2015-07-30,7252,565,1,1,0,0,d,a,510.0,7.0,2014.0,1,23.0,2015.0,"Mar,Jun,Sept,Dec",2015,7,3,6769.0
633,4,2015-07-30,6617,474,1,1,0,0,d,a,11640.0,4.0,2005.0,1,22.0,2011.0,"Jan,Apr,Jul,Oct",2015,7,3,6929.0
636,4,2015-07-30,9084,914,1,1,0,0,c,a,720.0,10.0,2004.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",2015,7,3,10764.0
641,4,2015-07-30,6726,625,1,1,0,1,a,c,610.0,12.0,2003.0,1,36.0,2013.0,"Mar,Jun,Sept,Dec",2015,7,3,6889.0
642,4,2015-07-30,3287,394,1,1,0,1,c,c,530.0,4.0,2005.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec",2015,7,3,3671.0
643,4,2015-07-30,8543,880,1,1,0,1,a,a,230.0,6.0,2010.0,1,18.0,2010.0,"Feb,May,Aug,Nov",2015,7,3,13143.0
644,4,2015-07-30,10081,1070,1,1,0,0,c,a,4030.0,12.0,2004.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,7,3,11956.0
650,4,2015-07-30,7171,687,1,1,0,0,a,a,1420.0,10.0,2012.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,7,3,7509.0
653,4,2015-07-30,7396,536,1,1,0,1,d,c,7520.0,7.0,2014.0,1,45.0,2009.0,"Feb,May,Aug,Nov",2015,7,3,7979.0
655,4,2015-07-30,9988,757,1,1,0,1,d,c,960.0,11.0,2012.0,1,5.0,2013.0,"Feb,May,Aug,Nov",2015,7,3,11906.0
656,4,2015-07-30,3944,377,1,1,0,1,d,a,410.0,4.0,2009.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",2015,7,3,4576.0
657,4,2015-07-30,6264,721,1,1,0,1,c,c,80.0,1.0,2006.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",2015,7,3,9654.0
660,4,2015-07-30,7027,655,1,1,0,0,a,a,1200.0,11.0,2006.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,7,3,6992.0
665,4,2015-07-30,9400,1303,1,1,0,1,a,a,90.0,12.0,2012.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,7,3,9455.0
669,4,2015-07-30,5274,442,1,1,0,0,d,a,17080.0,7.0,2012.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",2015,7,3,6266.0
671,4,2015-07-30,8045,712,1,1,0,0,a,c,2070.0,2.0,2008.0,1,39.0,2010.0,"Jan,Apr,Jul,Oct",2015,7,3,9063.0
674,4,2015-07-30,9294,962,1,1,0,1,a,a,2640.0,12.0,2005.0,1,31.0,2013.0,"Feb,May,Aug,Nov",2015,7,3,12593.0
675,4,2015-07-30,5929,634,1,1,0,1,a,a,2100.0,8.0,2013.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,7,3,4350.0
677,4,2015-07-30,7761,651,1,1,0,0,d,a,1740.0,6.0,2014.0,1,45.0,2009.0,"Feb,May,Aug,Nov",2015,7,3,10087.0
685,4,2015-07-30,7205,623,1,1,0,1,a,a,650.0,11.0,2013.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2015,7,3,7633.0
688,4,2015-07-30,4188,416,1,1,0,1,a,a,18760.0,8.0,2015.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,7,3,5107.0
694,4,2015-07-30,9412,796,1,1,0,0,a,c,460.0,11.0,2012.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,7,3,10257.0
695,4,2015-07-30,7159,616,1,1,0,1,a,a,550.0,7.0,2011.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct",2015,7,3,6695.0
701,4,2015-07-30,7622,693,1,1,0,0,d,a,1450.0,3.0,2012.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,7,3,8547.0
702,4,2015-07-30,6064,439,1,1,0,0,a,a,8550.0,9.0,2001.0,1,45.0,2009.0,"Feb,May,Aug,Nov",2015,7,3,6268.0
705,4,2015-07-30,9108,1006,1,1,0,1,a,a,4140.0,9.0,2012.0,1,18.0,2011.0,"Feb,May,Aug,Nov",2015,7,3,12450.0
706,4,2015-07-30,7122,596,1,1,0,0,d,a,7830.0,9.0,2014.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec",2015,7,3,7797.0
708,4,2015-07-30,6591,601,1,1,0,1,c,c,11470.0,10.0,2009.0,1,18.0,2014.0,"Jan,Apr,Jul,Oct",2015,7,3,7224.0
710,4,2015-07-30,5737,416,1,1,0,0,d,a,1500.0,9.0,2008.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,7,3,6278.0
711,4,2015-07-30,7164,514,1,1,0,0,d,a,17110.0,3.0,2007.0,1,5.0,2010.0,"Jan,Apr,Jul,Oct",2015,7,3,7799.0
712,4,2015-07-30,7601,655,1,1,0,0,a,a,4870.0,9.0,2007.0,1,45.0,2009.0,"Jan,Apr,Jul,Oct",2015,7,3,7421.0
714,4,2015-07-30,6247,388,1,1,0,1,d,c,12070.0,10.0,2005.0,1,10.0,2013.0,"Jan,Apr,Jul,Oct",2015,7,3,7645.0
716,4,2015-07-30,6693,488,1,1,0,0,d,a,3200.0,1.0,2008.0,1,22.0,2011.0,"Jan,Apr,Jul,Oct",2015,7,3,7561.0
720,4,2015-07-30,8264,690,1,1,0,1,a,c,15320.0,3.0,2011.0,1,14.0,2013.0,"Feb,May,Aug,Nov",2015,7,3,11260.0
721,4,2015-07-30,8629,725,1,1,0,1,a,c,3590.0,9.0,2012.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec",2015,7,3,9969.0
723,4,2015-07-30,10117,705,1,1,0,1,d,c,5650.0,9.0,2008.0,1,5.0,2013.0,"Feb,May,Aug,Nov",2015,7,3,12047.0
737,4,2015-07-30,6719,869,1,1,0,1,a,a,100.0,5.0,2007.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",2015,7,3,10548.0
739,4,2015-07-30,10692,826,1,1,0,0,d,c,2770.0,6.0,2008.0,1,22.0,2011.0,"Jan,Apr,Jul,Oct",2015,7,3,12150.0
743,4,2015-07-30,4772,479,1,1,0,1,a,a,6710.0,11.0,2003.0,1,14.0,2012.0,"Jan,Apr,Jul,Oct",2015,7,3,5085.0
744,4,2015-07-30,8435,866,1,1,0,0,a,a,1370.0,12.0,2011.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,7,3,8663.0
745,4,2015-07-30,9628,737,1,1,0,1,a,a,17650.0,11.0,2013.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2015,7,3,8363.0
746,4,2015-07-30,7357,571,1,1,0,1,d,c,4330.0,2.0,2011.0,1,35.0,2011.0,"Mar,Jun,Sept,Dec",2015,7,3,9082.0
748,4,2015-07-30,5734,480,1,1,0,1,d,a,2380.0,3.0,2010.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,7,3,7481.0
749,4,2015-07-30,5243,575,1,1,0,1,a,a,3410.0,8.0,2011.0,1,14.0,2015.0,"Jan,Apr,Jul,Oct",2015,7,3,6612.0
750,4,2015-07-30,5842,433,1,1,0,0,d,a,8670.0,2.0,2002.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,7,3,6395.0
752,4,2015-07-30,6459,510,1,1,0,1,a,a,970.0,3.0,2013.0,1,31.0,2013.0,"Feb,May,Aug,Nov",2015,7,3,7763.0
753,4,2015-07-30,8972,667,1,1,0,1,d,c,540.0,11.0,2012.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec",2015,7,3,9303.0
754,4,2015-07-30,8588,912,1,1,0,1,c,c,380.0,5.0,2008.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec",2015,7,3,8920.0
759,4,2015-07-30,9791,861,1,1,0,1,a,a,110.0,11.0,2012.0,1,31.0,2013.0,"Feb,May,Aug,Nov",2015,7,3,11253.0
765,4,2015-07-30,11083,807,1,1,0,1,a,c,25430.0,5.0,1999.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2015,7,3,11679.0
775,4,2015-07-30,10337,655,1,1,0,0,d,c,6970.0,12.0,2005.0,1,22.0,2011.0,"Jan,Apr,Jul,Oct",2015,7,3,10381.0
776,4,2015-07-30,5310,560,1,1,0,1,c,a,700.0,4.0,2009.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,7,3,6109.0
777,4,2015-07-30,5116,438,1,1,0,1,d,c,8250.0,10.0,2004.0,1,10.0,2013.0,"Mar,Jun,Sept,Dec",2015,7,3,6226.0
778,4,2015-07-30,6824,791,1,1,0,0,a,a,340.0,6.0,2003.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,7,3,7341.0
782,4,2015-07-30,6001,502,1,1,0,1,c,c,5390.0,8.0,2003.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct",2015,7,3,7357.0
784,4,2015-07-30,6994,708,1,1,0,1,a,a,560.0,10.0,2014.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",2015,7,3,9284.0
785,4,2015-07-30,8803,665,1,1,0,1,d,c,970.0,7.0,2005.0,1,31.0,2013.0,"Feb,May,Aug,Nov",2015,7,3,10631.0
786,4,2015-07-30,3722,501,1,1,0,1,a,a,290.0,11.0,2006.0,1,5.0,2013.0,"Feb,May,Aug,Nov",2015,7,3,3797.0
792,4,2015-07-30,9090,732,1,1,0,1,d,a,17280.0,10.0,2009.0,1,18.0,2011.0,"Feb,May,Aug,Nov",2015,7,3,10181.0
797,4,2015-07-30,5239,484,1,1,0,0,a,a,2090.0,10.0,2012.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,7,3,5797.0
805,4,2015-07-30,6383,560,1,1,0,0,d,a,24770.0,10.0,2011.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec",2015,7,3,6335.0
815,4,2015-07-30,7983,666,1,1,0,0,a,a,590.0,1.0,1900.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,7,3,8186.0
822,4,2015-07-30,9627,678,1,1,0,1,a,c,410.0,11.0,2010.0,1,48.0,2010.0,"Mar,Jun,Sept,Dec",2015,7,3,9974.0
825,4,2015-07-30,5769,641,1,1,0,0,a,a,380.0,5.0,2011.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,7,3,6003.0
833,4,2015-07-30,6620,524,1,1,0,1,d,c,3290.0,12.0,1999.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec",2015,7,3,6918.0
835,4,2015-07-30,6159,605,1,1,0,1,a,a,2890.0,12.0,2007.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec",2015,7,3,7948.0
844,4,2015-07-30,4471,409,1,1,0,1,a,a,2030.0,9.0,2012.0,1,18.0,2011.0,"Feb,May,Aug,Nov",2015,7,3,6444.0
845,4,2015-07-30,5090,343,1,1,0,1,d,a,7860.0,11.0,2005.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,7,3,5151.0
846,4,2015-07-30,11978,907,1,1,0,1,a,c,8860.0,4.0,2004.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2015,7,3,12705.0
848,4,2015-07-30,9474,900,1,1,0,1,a,c,370.0,7.0,2007.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,7,3,10527.0
850,4,2015-07-30,6081,609,1,1,0,1,d,a,1120.0,5.0,2007.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",2015,7,3,8380.0
852,4,2015-07-30,5929,628,1,1,0,1,c,a,940.0,4.0,2004.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,7,3,5722.0
857,4,2015-07-30,9334,973,1,1,0,1,c,a,6270.0,8.0,2005.0,1,23.0,2014.0,"Mar,Jun,Sept,Dec",2015,7,3,9211.0
858,4,2015-07-30,6080,501,1,1,0,0,a,a,3370.0,12.0,2008.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,7,3,5540.0
862,4,2015-07-30,9337,938,1,1,0,1,a,c,2840.0,3.0,2010.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,7,3,11935.0
864,4,2015-07-30,5624,674,1,1,0,1,a,a,1020.0,10.0,2012.0,1,45.0,2009.0,"Feb,May,Aug,Nov",2015,7,3,6690.0
868,4,2015-07-30,11790,657,1,1,0,1,d,c,1360.0,8.0,2005.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",2015,7,3,11441.0
869,4,2015-07-30,6494,861,1,1,0,1,c,a,230.0,10.0,2001.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,7,3,7768.0
872,4,2015-07-30,8093,689,1,1,0,1,a,c,3860.0,9.0,2014.0,1,23.0,2015.0,"Mar,Jun,Sept,Dec",2015,7,3,9747.0
875,4,2015-07-30,5690,432,1,1,0,1,d,a,5070.0,11.0,2007.0,1,18.0,2015.0,"Feb,May,Aug,Nov",2015,7,3,6555.0
876,4,2015-07-30,0,0,0,1,0,1,a,a,21790.0,4.0,2005.0,1,18.0,2015.0,"Feb,May,Aug,Nov",2015,7,3,0.0
881,4,2015-07-30,5571,625,1,1,0,1,a,a,180.0,3.0,2008.0,1,31.0,2013.0,"Feb,May,Aug,Nov",2015,7,3,7396.0
888,4,2015-07-30,9304,711,1,1,0,1,d,a,4450.0,6.0,2012.0,1,35.0,2012.0,"Mar,Jun,Sept,Dec",2015,7,3,12206.0
897,4,2015-07-30,3833,343,1,1,0,1,c,c,3290.0,1.0,2007.0,1,5.0,2013.0,"Feb,May,Aug,Nov",2015,7,3,4691.0
900,4,2015-07-30,7285,614,1,1,0,0,a,a,3920.0,4.0,2005.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,7,3,7358.0
902,4,2015-07-30,4022,534,1,1,0,0,a,a,310.0,5.0,2015.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,7,3,4897.0
904,4,2015-07-30,7178,555,1,1,0,0,d,c,570.0,7.0,2013.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,7,3,7901.0
908,4,2015-07-30,4911,392,1,1,0,1,a,a,1980.0,7.0,2010.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2015,7,3,5618.0
914,4,2015-07-30,10140,1118,1,1,0,1,c,c,2640.0,4.0,2011.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec",2015,7,3,11972.0
915,4,2015-07-30,7603,550,1,1,0,0,d,c,650.0,3.0,2013.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,7,3,9843.0
920,4,2015-07-30,8149,695,1,1,0,0,a,a,850.0,2.0,2012.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,7,3,7788.0
924,4,2015-07-30,5276,441,1,1,0,1,a,a,6420.0,4.0,2011.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct",2015,7,3,4513.0
925,4,2015-07-30,7307,1229,1,1,0,1,c,a,470.0,3.0,2007.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct",2015,7,3,9287.0
926,4,2015-07-30,8677,601,1,1,0,1,d,c,5150.0,3.0,2011.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",2015,7,3,10359.0
931,4,2015-07-30,5720,645,1,1,0,1,a,c,1480.0,9.0,2011.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct",2015,7,3,5943.0
941,4,2015-07-30,6323,635,1,1,0,0,a,a,1200.0,12.0,2011.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",2015,7,3,6526.0
946,4,2015-07-30,5041,573,1,1,0,1,a,a,2220.0,12.0,2011.0,1,14.0,2015.0,"Jan,Apr,Jul,Oct",2015,7,3,5581.0
947,4,2015-07-30,9367,1150,1,1,0,1,a,a,460.0,3.0,2014.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",2015,7,3,9247.0
953,4,2015-07-30,6592,614,1,1,0,1,a,a,19830.0,4.0,2006.0,1,22.0,2011.0,"Mar,Jun,Sept,Dec",2015,7,3,6877.0
954,4,2015-07-30,6615,796,1,1,0,1,a,a,390.0,2.0,2013.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",2015,7,3,8916.0
955,4,2015-07-30,5416,487,1,1,0,1,d,c,1690.0,7.0,2009.0,1,36.0,2013.0,"Mar,Jun,Sept,Dec",2015,7,3,6851.0
956,4,2015-07-30,3894,453,1,1,0,1,a,a,2330.0,10.0,2014.0,1,18.0,2011.0,"Feb,May,Aug,Nov",2015,7,3,4833.0
967,4,2015-07-30,9761,909,1,1,0,1,a,c,3560.0,9.0,2013.0,1,36.0,2013.0,"Jan,Apr,Jul,Oct",2015,7,3,10397.0
969,4,2015-07-30,4464,727,1,1,0,1,a,c,600.0,11.0,1999.0,1,10.0,2013.0,"Jan,Apr,Jul,Oct",2015,7,3,5280.0
970,4,2015-07-30,3110,386,1,1,0,1,a,a,910.0,12.0,2014.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2015,7,3,2726.0
971,4,2015-07-30,10337,1069,1,1,0,1,c,a,1140.0,5.0,2011.0,1,14.0,2012.0,"Mar,Jun,Sept,Dec",2015,7,3,10400.0
974,4,2015-07-30,14235,1676,1,1,0,0,a,a,150.0,3.0,2011.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,7,3,14826.0
977,4,2015-07-30,5389,551,1,1,0,0,a,a,520.0,9.0,2005.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",2015,7,3,5849.0
979,4,2015-07-30,7147,638,1,1,0,1,a,c,2270.0,11.0,2005.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,7,3,8097.0
983,4,2015-07-30,8991,1124,1,1,0,1,a,a,40.0,3.0,2014.0,1,1.0,2014.0,"Jan,Apr,Jul,Oct",2015,7,3,11368.0
985,4,2015-07-30,10849,859,1,1,0,1,c,c,490.0,5.0,2007.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",2015,7,3,11053.0
986,4,2015-07-30,5630,651,1,1,0,1,a,a,620.0,10.0,2014.0,1,18.0,2014.0,"Feb,May,Aug,Nov",2015,7,3,7051.0
989,4,2015-07-30,6146,634,1,1,0,0,a,a,1640.0,6.0,2006.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",2015,7,3,6732.0
993,4,2015-07-30,9095,767,1,1,0,1,d,c,3460.0,10.0,2013.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",2015,7,3,10205.0
994,4,2015-07-30,5506,470,1,1,0,1,a,a,2290.0,7.0,2011.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct",2015,7,3,6816.0
996,4,2015-07-30,8551,766,1,1,0,1,c,a,2870.0,7.0,2015.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",2015,7,3,9288.0
997,4,2015-07-30,5890,445,1,1,0,1,d,c,5840.0,7.0,2010.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2015,7,3,6713.0
998,4,2015-07-30,4694,541,1,1,0,1,a,a,780.0,9.0,2005.0,1,5.0,2013.0,"Feb,May,Aug,Nov",2015,7,3,6533.0
999,4,2015-07-30,11158,736,1,1,0,1,d,c,15140.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2015,7,3,11274.0
1000,4,2015-07-30,7840,727,1,1,0,0,a,c,2230.0,5.0,2009.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,7,3,8935.0
1003,4,2015-07-30,7268,680,1,1,0,1,a,a,170.0,7.0,2013.0,1,27.0,2013.0,"Jan,Apr,Jul,Oct",2015,7,3,9421.0
1006,4,2015-07-30,8441,979,1,1,0,1,c,c,3890.0,11.0,2006.0,1,5.0,2013.0,"Feb,May,Aug,Nov",2015,7,3,10211.0
1009,4,2015-07-30,5390,507,1,1,0,0,a,a,230.0,7.0,2004.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",2015,7,3,5680.0
1010,4,2015-07-30,13334,914,1,1,0,1,d,c,4610.0,6.0,2010.0,1,18.0,2010.0,"Feb,May,Aug,Nov",2015,7,3,15894.0
1011,4,2015-07-30,9227,877,1,1,0,1,a,c,490.0,9.0,2012.0,1,18.0,2011.0,"Feb,May,Aug,Nov",2015,7,3,10134.0
1012,4,2015-07-30,6391,509,1,1,0,0,d,c,6330.0,6.0,2004.0,1,39.0,2010.0,"Jan,Apr,Jul,Oct",2015,7,3,7801.0
1013,4,2015-07-30,3647,405,1,1,0,1,a,a,630.0,2.0,2015.0,1,31.0,2013.0,"Feb,May,Aug,Nov",2015,7,3,5599.0
1015,4,2015-07-30,7517,577,1,1,0,1,d,c,9910.0,12.0,2010.0,1,9.0,2011.0,"Mar,Jun,Sept,Dec",2015,7,3,8654.0
1019,4,2015-07-30,10141,766,1,1,0,0,d,c,2740.0,7.0,2014.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",2015,7,3,11202.0
1023,4,2015-07-30,6348,603,1,1,0,1,c,a,3740.0,2.0,2002.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,7,3,7182.0
1026,4,2015-07-30,9271,1074,1,1,0,1,c,a,450.0,6.0,2011.0,1,48.0,2012.0,"Mar,Jun,Sept,Dec",2015,7,3,12263.0
1027,4,2015-07-30,17357,1890,1,1,0,0,a,c,190.0,6.0,2008.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",2015,7,3,16273.0
1032,4,2015-07-30,10949,995,1,1,0,1,d,c,270.0,2.0,2013.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct",2015,7,3,12802.0
